headline,date,stock,Open,High,Low,Close,Volume,Company,sentiment
Tesla stock under pressure after disappointing guidance,2025-11-28,TSLA,635.0179876534709,646.9679727244463,634.4389389877349,646.8681640625,11033200,Meta,-0.6
Tesla stock under pressure after disappointing guidance,2025-11-28,TSLA,486.489626354464,491.5081706450152,485.541777548382,490.88958740234375,14386700,Microsoft,-0.6
Tesla stock under pressure after disappointing guidance,2025-11-28,TSLA,178.99033405428943,179.2703020816569,176.48061521713345,176.98056030273438,121332800,Nvidia,-0.6
Tesla stock under pressure after disappointing guidance,2025-11-28,TSLA,426.5899963378906,432.9299926757813,426.2000122070313,430.1700134277344,36252900,Tesla,-0.6
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.0
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.0
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.0
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.0
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.0
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.0
Apple CEO outlines growth strategy at investor conference,2025-12-01,AAPL,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.0
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,-0.06875
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,-0.06875
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,-0.06875
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,-0.06875
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,-0.06875
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,-0.06875
Apple partners with major firm to accelerate AI development,2025-12-01,AAPL,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,-0.06875
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.0
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.0
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.0
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.0
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.0
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.0
Analysts upgrade Apple citing improving fundamentals,2025-12-01,AAPL,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.0
Amazon faces regulatory scrutiny over data privacy concerns,2025-12-01,AMZN,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.0
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,-0.06875
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,-0.06875
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,-0.06875
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,-0.06875
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,-0.06875
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,-0.06875
Google partners with major firm to accelerate AI development,2025-12-01,GOOGL,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,-0.06875
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.0
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.0
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.0
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.0
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.0
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.0
Meta revenue falls short of forecasts amid market slowdown,2025-12-01,META,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.0
Meta stock rises after positive product launch announcement,2025-12-01,META,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.22727272727272727
Meta stock rises after positive product launch announcement,2025-12-01,META,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.22727272727272727
Meta stock rises after positive product launch announcement,2025-12-01,META,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.22727272727272727
Meta stock rises after positive product launch announcement,2025-12-01,META,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.22727272727272727
Meta stock rises after positive product launch announcement,2025-12-01,META,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.22727272727272727
Meta stock rises after positive product launch announcement,2025-12-01,META,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.22727272727272727
Meta stock rises after positive product launch announcement,2025-12-01,META,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.22727272727272727
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.0
Microsoft beats revenue estimates for the third consecutive quarter,2025-12-01,MSFT,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.0
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.13636363636363635
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.13636363636363635
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.13636363636363635
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.13636363636363635
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.13636363636363635
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.13636363636363635
Microsoft launches new product line targeting enterprise customers,2025-12-01,MSFT,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.13636363636363635
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.22727272727272727
Nvidia stock rises after positive product launch announcement,2025-12-01,NVDA,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.22727272727272727
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,277.75011957449965,283.1550658399818,275.88187257202503,282.8353576660156,46587700,Apple,0.43333333333333335
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,233.22000122070312,235.8000030517578,232.25,233.8800048828125,42904000,Amazon,0.43333333333333335
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,317.2690150587685,319.41609223758667,313.464186206563,314.4628295898437,41183000,Google,0.43333333333333335
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,638.4821234657416,644.242508725797,636.6951341862962,639.7999267578125,13029900,Meta,0.43333333333333335
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,487.3277021324389,488.7444513856018,483.5463243869077,485.6315612792969,23964000,Microsoft,0.43333333333333335
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,174.7408159055669,180.2802164760195,173.66093259662904,179.90025329589844,188131000,Nvidia,0.43333333333333335
Tesla raises full-year guidance after strong performance,2025-12-01,TSLA,425.3200073242188,433.6600036621094,425.2900085449219,430.1400146484375,57463600,Tesla,0.43333333333333335
